cluster,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.3584710743801653,0.37396694214876036,0.3935950413223141,0.40599173553719015,0.39152892561983477,0.3791322314049587,0.3068181818181818,0.3698347107438017,0.40702479338842984,0.4008264462809918,0.36673553719008267,0.35640495867768596,0.39876033057851246,0.475206611570248,0.5568181818181819,0.5867768595041323,0.5557851239669422,0.5423553719008265,0.5433884297520662,0.5340909090909092,0.49690082644628103,0.42768595041322316,0.362603305785124,0.33367768595041325
1,0.6497933884297521,0.6136363636363636,0.5743801652892563,0.5557851239669422,0.5237603305785125,0.5041322314049588,0.6074380165289257,0.6353305785123967,0.6260330578512397,0.6053719008264463,0.5774793388429753,0.5599173553719009,0.5578512396694216,0.578512396694215,0.6208677685950413,0.6838842975206613,0.7510330578512397,0.7944214876033059,0.8119834710743803,0.8109504132231407,0.7882231404958678,0.7551652892561984,0.7200413223140496,0.6838842975206613
2,0.14049586776859507,0.11157024793388431,0.08677685950413225,0.06818181818181819,0.052685950413223145,0.04648760330578513,0.0371900826446281,0.036157024793388434,0.043388429752066124,0.05371900826446281,0.05165289256198348,0.04958677685950414,0.052685950413223145,0.059917355371900835,0.07024793388429754,0.0847107438016529,0.10330578512396696,0.12809917355371903,0.15909090909090912,0.18388429752066116,0.1931818181818182,0.19008264462809918,0.1828512396694215,0.16425619834710745
3,0.3946280991735538,0.42045454545454547,0.36673553719008267,0.34814049586776863,0.3388429752066116,0.3367768595041323,0.3130165289256199,0.3997933884297521,0.42045454545454547,0.38842975206611574,0.3460743801652893,0.3068181818181818,0.2830578512396695,0.2789256198347108,0.28719008264462814,0.3057851239669422,0.30991735537190085,0.33471074380165294,0.36673553719008267,0.38223140495867775,0.3842975206611571,0.3791322314049587,0.3863636363636364,0.41219008264462814
4,0.6508264462809918,0.6177685950413223,0.5929752066115702,0.5909090909090909,0.5898760330578513,0.5847107438016529,0.6890495867768596,0.8336776859504134,0.8295454545454547,0.7954545454545455,0.7572314049586778,0.7283057851239669,0.7086776859504134,0.7283057851239669,0.7768595041322315,0.837809917355372,0.8842975206611571,0.8915289256198348,0.8770661157024794,0.8326446280991737,0.8419421487603306,0.8615702479338844,0.859504132231405,0.8357438016528927
5,0.5805785123966943,0.5402892561983472,0.49586776859504134,0.4555785123966943,0.4566115702479339,0.4555785123966943,0.5774793388429753,0.694214876033058,0.6766528925619836,0.6559917355371901,0.6363636363636365,0.6239669421487604,0.6219008264462811,0.6353305785123967,0.6663223140495869,0.7148760330578513,0.7685950413223142,0.8026859504132232,0.8274793388429753,0.847107438016529,0.822314049586777,0.7820247933884299,0.7365702479338844,0.6632231404958678
