cluster,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.3557046979865772,0.3064876957494407,0.2796420581655481,0.27069351230425065,0.26398210290827745,0.26174496644295303,0.27516778523489943,0.3266219239373602,0.44071588366890396,0.5145413870246086,0.5682326621923938,0.6040268456375839,0.6375838926174497,0.651006711409396,0.6577181208053693,0.6554809843400449,0.662192393736018,0.6957494407158838,0.680089485458613,0.6219239373601791,0.5659955257270693,0.5078299776286355,0.44519015659955263,0.400447427293065
1,0.2013422818791947,0.15436241610738258,0.13199105145413884,0.12080536912751683,0.11856823266219241,0.12304250559284124,0.17673378076062649,0.272930648769575,0.3691275167785237,0.41834451901566,0.48545861297539156,0.5190156599552573,0.5234899328859062,0.5503355704697986,0.5659955257270695,0.5548098434004476,0.5615212527964206,0.5659955257270695,0.48993288590604034,0.4496644295302014,0.4228187919463087,0.400447427293065,0.3557046979865772,0.2975391498881433
2,0.3355704697986577,0.2818791946308726,0.24832214765100669,0.2348993288590604,0.2170022371364654,0.2170022371364654,0.25503355704697994,0.35123042505592844,0.4720357941834452,0.5480984340044743,0.6219239373601791,0.691275167785235,0.691275167785235,0.6957494407158838,0.6957494407158838,0.6935123042505594,0.6868008948545862,0.6778523489932887,0.6465324384787473,0.6129753914988815,0.5570469798657719,0.4944071588366892,0.44742729306487705,0.39373601789709173
3,0.12080536912751683,0.09619686800894867,0.08724832214765114,0.07606263982102912,0.07606263982102919,0.07606263982102919,0.11409395973154364,0.17449664429530207,0.2595078299776288,0.3288590604026846,0.38031319910514544,0.4049217002237137,0.4049217002237137,0.4205816554809844,0.43400447427293076,0.41610738255033564,0.39597315436241615,0.38702460850111864,0.3422818791946309,0.30872483221476527,0.26845637583892623,0.23713646532438482,0.20357941834451912,0.17002237136465337
